,Unnamed: 0,datetime,address,lat,long,weather,dead_count,injured_count,severity,cloudcover,dew,humidity,precip,temp,visibility,wspd
7367,7367,2020-06-12 22:25:00,"с Павловская Слобода, ММК-ПАВЛОВСКАЯ СЛОБОДА-НАХАБИНО, 10 км",55.814007,37.087785,1,0.0,1.0,1,0.0,59.7,79.5,0.0,66.2,6.2,6.7
7368,7368,2020-06-12 23:05:00,"г Москва, пр-кт Мичуринский, 26",55.701164,37.504406,1,0.0,3.0,3,0.0,59.3,78.45,0.0,66.2,6.2,6.7
7369,7369,2020-06-13 00:30:00,"п Ухтомский, ул Салтыковская, Косинское ш.",55.709156,37.877909,1,0.0,1.0,1,60.6,55.4,88.6,0.0,58.8,5.3,16.9
7370,7370,2020-06-13 00:45:00,"г Королев, ул Садовая, 10",55.931041,37.81757,1,0.0,1.0,1,78.9,55.5,97.15,0.0,56.3,6.1,16.2
7371,7371,2020-06-13 01:10:00,"п Некрасовка, ул Покровская, 18",55.701013,37.932454,1,0.0,1.0,3,63.1,55.3,88.19,0.0,58.8,5.2,16.6
7372,7372,2020-06-13 05:30:00,"г Москва, Московская кольцевая автомобильная дорога (МКАД) внутренняя сторона, 108 км",55.781424,37.841978,1,0.0,1.0,1,71.8,55.9,94.7,0.0,57.4,6.0,15.8
7373,7373,2020-06-18 18:00:00,"г Королев, ул Кирова, 1",55.934647,37.870066,1,0.0,1.0,3,0.0,58.8,64.46,0.0,71.5,6.2,3.7
7374,7374,2020-06-20 02:20:00,"ММК-НАЩЕКИНО, 1 км",55.3589,38.1144,1,0.0,3.0,3,0.0,60.9,86.52,0.0,65.1,6.2,4.1
7375,7375,2020-06-23 06:00:00,"М-5 Урал Москва - Рязань - Пенза - Самара - Уфа – Челябинск (основное направление), 123 км",55.015217,38.939967,1,0.0,2.0,1,0.0,51.8,75.34,0.0,59.6,6.2,1.5
7376,7376,2020-06-25 17:30:00,"г Электросталь, А-107 Московское малое кольцо Икша - Ногинск - Бронницы - Голицыно - Истра - Икша, 110 км",55.762402,38.435905,1,0.0,1.0,1,0.0,38.4,42.75,0.0,61.2,6.2,6.5
7377,7377,2020-06-25 20:00:00,"г Москва, ул Россошанская, 2 К1",55.594819,37.606909,1,1.0,0.0,2,0.0,39.2,44.43,0.0,61.0,6.2,5.4
7378,7378,2020-06-26 16:40:00,"г Москва, ул Беговая, 3 СТР 1",55.77571,37.554746,1,0.0,1.0,1,20.5,59.9,84.55,0.0,64.6,6.2,5.6
7379,7379,2020-06-28 14:35:00,"Западная объездная дорога, 2 км",56.292562,38.105414,1,0.0,1.0,3,0.0,57.2,68.38,0.0,68.0,6.2,8.9
7380,7380,2020-06-28 16:33:00,"МБК-Егорьевск-МЕТК, 21 км",55.358179,39.116489,1,0.0,3.0,3,0.0,57.9,64.37,0.0,70.5,6.2,8.0
7381,7381,2020-07-01 01:35:00,"М-3 Украина Москва - Калуга - Брянск - граница с Украиной (основное направление), 25 км",55.61142,37.363182,1,0.0,1.0,1,49.4,53.9,68.46,0.0,64.5,6.2,7.2
7382,7382,2020-07-01 02:10:00,"А-107 Московское малое кольцо Икша - Ногинск - Бронницы - Голицыно - Истра - Икша, 172 км",55.366539,38.053583,1,1.0,1.0,2,50.0,52.2,68.51,0.0,62.7,6.2,7.1
7383,7383,2020-07-01 21:50:00,"М-9 Балтия Москва - Волоколамск - граница с Латвийской Республикой, 43 км",55.819102,36.992404,1,0.0,1.0,1,38.7,53.2,64.04,0.0,65.7,6.2,7.9
7384,7384,2020-07-01 23:00:00,"г Солнечногорск, М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 63 км",56.179053,36.991203,1,0.0,1.0,1,18.6,52.3,58.42,0.0,67.3,6.2,7.7
7385,7385,2020-07-01 23:08:00,"г Москва, проезд Красностуденческий, 4",55.824991,37.565904,1,0.0,1.0,1,29.1,52.8,61.33,0.0,66.5,6.2,8.4
7386,7386,2020-07-02 15:35:00,"г Москва, ул Николоямская, 1",55.748903,37.647207,3,0.0,1.0,1,0.0,54.8,84.09,0.0,59.6,6.2,5.3
7387,7387,2020-07-02 17:20:00,"А-107 Московское малое кольцо Икша - Ногинск - Бронницы - Голицыно - Истра - Икша, 7 км",55.960816,36.983628,1,1.0,0.0,2,0.0,54.9,85.67,0.0,59.2,6.2,6.2
7388,7388,2020-07-03 18:30:00,"г Королев, пр-кт Королева, 2б",55.917065,37.835305,1,0.0,1.0,3,0.0,61.3,90.77,0.0,64.1,5.4,4.9
7389,7389,2020-07-03 19:36:00,"М-1 строящийся новый выход на МКАД от а/д М-1, 9 км",55.701249,37.301631,1,0.0,1.0,1,0.0,61.0,94.0,0.0,62.8,5.5,6.4
7390,7390,2020-07-03 19:40:00,"г Москва, ул Народного Ополчения, 3",55.768619,37.473625,1,0.0,1.0,1,0.0,61.6,93.02,0.0,63.6,5.4,5.4
7391,7391,2020-07-03 19:42:00,"г Домодедово, ОБХОД ПАВЛОВСКОЕ, 2 км",55.47433,37.712996,1,0.0,1.0,1,0.0,62.6,94.12,0.0,64.3,3.4,4.6
7392,7392,2020-07-03 20:20:00,"мкр Гора, 1",55.487535,37.514191,1,0.0,1.0,3,0.0,64.3,99.88,0.0,64.4,3.7,4.5
7393,7393,2020-07-03 20:31:00,"г Москва, ул Шоссейная, 24 7",55.686434,37.723553,1,0.0,3.0,3,0.0,62.6,95.77,0.0,63.9,4.0,5.1
7394,7394,2020-07-03 21:05:00,"А-108 Московское большое кольцо Дмитров - Сергиев Посад - Орехово-Зуево - Воскресенск - Михнево - Балабаново - Руза - Клин - Дмитров, 241 км",55.396759,38.77558,1,0.0,2.0,1,0.0,61.9,91.0,0.0,64.6,2.5,3.9
7395,7395,2020-07-03 21:20:00,"д Лиды, ЕГОРЬЕВСК-КОЛОМНА-КАШИРА-НЕНАШЕВО, 117 км",54.817532,38.115511,1,0.0,1.0,3,0.0,60.8,88.1,0.0,64.4,3.1,4.5
7396,7396,2020-07-03 23:24:00,"г Москва, б-р Волжский, 53",55.691169,37.755997,1,0.0,3.0,3,0.0,62.6,95.58,0.0,63.9,3.9,5.1
7397,7397,2020-07-04 04:00:00,"г Пушкино, ул Инессы Арманд, 27",55.992586,37.861506,1,0.0,1.0,1,14.5,61.7,90.97,0.0,64.4,5.9,3.2
7398,7398,2020-07-04 10:15:00,"с Новопетровское, А-108 Московское большое кольцо Дмитров - Сергиев Посад - Орехово-Зуево - Воскресенск - Михнево - Балабаново - Руза - Клин - Дмитров, 503 км",55.985071,36.458302,1,0.0,1.0,1,17.2,61.6,90.72,0.0,64.4,5.4,3.3
7399,7399,2020-07-04 14:12:00,"г Хотьково, ул Овражная 1-я, 3",56.255176,37.988148,1,0.0,1.0,3,0.0,62.0,91.03,0.0,64.7,6.2,2.3
7400,7400,2020-07-04 14:38:00,"МОСКВА-АРХАНГЕЛЬСК-ХОТЬКОВО-МОРОЗОВО, 0 км",56.21748,38.085179,1,1.0,0.0,2,0.0,62.1,91.42,0.0,64.7,6.2,2.3
7401,7401,2020-07-06 00:20:00,"ДУБНА-СТРЕМИЛОВО-ЛЕОНОВО, 4 км",55.129999,37.105776,5,1.0,0.0,2,4.3,62.9,89.95,0.0,66.0,6.2,3.1
7402,7402,2020-07-08 20:15:00,"А-107 Московское малое кольцо Икша - Ногинск - Бронницы - Голицыно - Истра - Икша, 34 км",56.1717,37.6667,3,0.0,3.0,3,82.0,60.8,91.59,0.0,63.3,6.2,12.6
7403,7403,2020-07-08 20:35:00,"г Климовск, ул Красная, 9",55.36571,37.50726,1,0.0,1.0,1,74.4,60.0,76.89,0.0,67.5,6.2,10.8
7404,7404,2020-07-08 21:20:00,"г Москва, пр-кт Волгоградский, 42 кор 5",55.71193,37.72218,1,0.0,1.0,1,70.8,60.8,83.6,0.0,65.9,6.2,9.9
7405,7405,2020-07-08 22:55:00,"г Зеленоград, пр-кт Панфиловский, 10",56.012094,37.204406,1,2.0,3.0,2,85.5,60.8,92.47,0.0,63.0,6.2,13.0
7406,7406,2020-07-09 00:10:00,"д Чириково (Кленовское с/п), улицы д. Чириково (Кленовское пос.)",55.342838,37.288445,1,0.0,1.0,3,85.7,56.4,95.95,0.0,57.5,5.7,15.5
7408,7408,2020-07-11 21:58:00,"г Москва, ш Новосходненское, 168",55.935513,37.350308,1,3.0,4.0,2,0.0,46.5,59.4,0.0,60.7,6.2,4.5
7409,7409,2020-07-13 19:45:00,"г Видное, ш Белокаменное, 3",55.547014,37.748272,1,0.0,1.0,3,11.7,59.6,91.04,0.0,62.3,6.2,6.5
7410,7410,2020-07-13 20:05:00,"г Москва, ул Судакова, 14",55.672769,37.746534,1,0.0,1.0,3,38.1,58.8,90.69,0.0,61.6,6.2,6.0
7411,7411,2020-07-13 20:05:00,"ул Летовская, 12",55.558672,37.409263,1,0.0,1.0,3,44.8,58.9,92.95,0.0,60.9,6.2,5.4
7412,7412,2020-07-13 21:57:00,"п Матвеевское, ул Очаковская Б., 12 кор.6",55.685992,37.461233,3,0.0,1.0,1,73.4,56.7,87.78,0.0,60.4,6.2,6.3
7413,7413,2020-07-13 22:30:00,"г Москва, ул Машиностроения 1-я, 18 36",55.715581,37.677076,3,0.0,1.0,1,66.0,57.1,90.52,0.0,59.9,6.2,6.4
7414,7414,2020-07-14 14:05:00,"г Москва, А-106 Рублево-Успенское шоссе, 20 км",55.715333,37.101399,1,0.0,1.0,3,100.0,59.0,93.8,0.0,60.8,4.9,10.3
7415,7415,2020-07-14 14:55:00,"г Зеленоград, ул Логвиненко, 1407",55.983691,37.147382,3,0.0,1.0,3,100.0,57.7,89.49,0.0,60.8,3.6,7.5
7416,7416,2020-07-14 15:00:00,"КУЗНЕЦЫ-ПАВЛОВСКИЙ ПОСАД-КУРОВСКОЕ, 35 км",55.6317,38.8669,1,0.0,1.0,3,50.0,61.4,92.15,0.0,63.7,5.3,6.3
7417,7417,2020-07-14 18:45:00,"мкр Центральный, проезд Кутузовский, 7",55.436361,37.770588,1,0.0,1.0,3,60.3,60.8,94.93,0.0,62.3,5.2,7.2
7418,7418,2020-07-14 19:52:00,"г Москва, ул Тимирязевская, 16",55.81519,37.564981,1,0.0,1.0,1,100.0,58.3,91.53,0.0,60.8,4.2,8.3
7419,7419,2020-07-14 20:00:00,"г Москва, ул Кожуховская 7-я, 9",55.709633,37.675638,1,0.0,1.0,3,100.0,59.3,94.85,0.0,60.8,5.0,9.2
7420,7420,2020-07-14 20:15:00,"г Москва, пр-кт Ленинградский, 37Б",55.792234,37.544961,1,0.0,1.0,1,100.0,58.5,92.24,0.0,60.8,4.4,8.6
7421,7421,2020-07-14 20:36:00,"г Москва, проезд Студёный, 19",55.892966,37.67096,1,0.0,1.0,1,100.0,57.9,90.19,0.0,60.8,3.8,7.7
7422,7422,2020-07-14 20:37:00,"г Москва, ул Космонавта Волкова, 10",55.815697,37.515124,1,0.0,1.0,1,100.0,58.3,91.36,0.0,60.8,4.1,8.3
7423,7423,2020-07-14 20:51:00,"г Москва, ул Байкальская, 13",55.816776,37.792958,1,0.0,1.0,3,92.9,59.1,92.55,0.0,61.3,4.5,7.9
7424,7424,2020-07-14 21:30:00,"п Крекшино, ул Республиканская, 17",55.589223,37.118404,1,0.0,1.0,3,100.0,59.2,94.32,0.0,60.8,5.1,10.7
7425,7425,2020-07-14 21:40:00,"г Москва, ул Бакинская, 10",55.625185,37.656959,1,0.0,2.0,1,90.8,60.3,97.25,0.0,61.1,5.7,9.1
7426,7426,2020-07-14 21:45:00,"г Москва, ш Варшавское, 104",55.643554,37.619859,1,0.0,1.0,1,92.3,60.2,97.08,0.0,61.1,5.6,9.3
7427,7427,2020-07-14 21:45:00,"М-9 Балтия Москва - Волоколамск - граница с Латвийской Республикой, 50 км",55.827,36.8969,1,0.0,2.0,1,100.0,58.7,92.65,0.0,60.8,4.5,9.1
7428,7428,2020-07-14 21:45:00,"г Люберцы, ул Урицкого, 19",55.699677,37.893294,3,0.0,1.0,1,70.1,61.1,95.64,0.0,62.4,5.5,7.8
7429,7429,2020-07-14 22:30:00,"г Москва, ш Измайловское, 71 к 1Г",55.793254,37.746395,1,0.0,1.0,1,93.5,59.2,92.87,0.0,61.2,4.6,8.0
7430,7430,2020-07-14 23:40:00,"г Москва, Московская кольцевая автомобильная дорога (МКАД) внешняя сторона, 6 км",55.732571,37.840798,1,0.0,1.0,1,74.1,60.9,95.91,0.0,62.1,5.5,8.1
7431,7431,2020-07-15 02:56:00,"г Москва, Московская кольцевая автомобильная дорога (МКАД) внешняя сторона, 38 км",55.591473,37.52861,1,0.0,1.0,3,89.1,62.1,98.12,0.0,62.6,4.9,13.8
7432,7432,2020-07-15 14:35:00,"ПАНИНО-МАЛИНО, 28 км",55.184522,38.189507,1,0.0,1.0,1,82.5,61.4,94.91,0.0,62.9,5.9,11.4
7433,7433,2020-07-15 17:01:00,"г Москва, ул Лобачевского, 82",55.673791,37.487133,1,0.0,1.0,1,86.8,61.0,95.26,0.0,62.4,4.8,14.4
7434,7434,2020-07-15 18:00:00,"г Москва, пр-кт Маршала Жукова, 28",55.775716,37.475159,1,0.0,1.0,1,81.5,59.8,92.75,0.0,61.9,5.2,13.5
7435,7435,2020-07-15 22:10:00,"Каширское ш.-Усады, 2 км",55.14674,37.90898,3,0.0,1.0,3,84.7,61.4,95.18,0.0,62.8,5.8,11.7
7436,7436,2020-07-16 00:10:00,"дп Удельная, МОСКВА-ЖУКОВСКИЙ-А/ПБЫКОВО, 0 км",55.627596,38.040204,1,1.0,0.0,2,93.7,57.0,97.16,0.0,57.8,5.4,6.1
7437,7437,2020-07-16 00:20:00,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 105 км",56.472495,36.579838,1,1.0,0.0,2,100.0,55.4,87.84,0.0,59.0,4.3,6.7
7438,7438,2020-07-16 02:50:00,"А-103 Щелковское шоссе Москва - Щелково - автомобильная дорога А-107 Московское малое кольцо (основное направление), 52 км",55.97704,38.305378,1,0.0,1.0,3,97.4,56.2,92.08,0.0,58.5,4.6,6.2
7439,7439,2020-07-16 10:50:00,"МБК-БОРЩЕВО-М10РОССИЯ, 4 км",56.440588,36.886704,1,0.0,1.0,1,100.0,55.4,87.84,0.0,59.0,4.3,6.7
7440,7440,2020-07-16 11:00:00,"г Москва, А-106 Рублево-Успенское шоссе, 15 км",55.707385,37.221851,1,1.0,1.0,2,62.6,58.7,99.16,0.0,59.0,5.6,4.4
7441,7441,2020-07-16 19:40:00,"г Москва, пр-кт Ленинский, 86",55.677639,37.52978,3,0.0,1.0,3,72.9,58.5,98.29,0.0,59.0,5.7,3.9
7442,7442,2020-07-19 10:00:00,"г Солнечногорск, ул Рекинцо-2, 5",56.176635,37.002747,1,0.0,1.0,1,0.0,55.5,81.49,0.0,61.2,6.2,4.1
7443,7443,2020-07-21 06:05:00,"г Москва, Московская кольцевая автомобильная дорога (МКАД) внешняя сторона, 62 км",55.781442,37.369609,1,0.0,1.0,1,15.9,57.5,85.05,0.0,62.0,6.2,6.7
7444,7444,2020-07-21 06:10:00,"г Москва, Московская кольцевая автомобильная дорога (МКАД) внешняя сторона, 99 км",55.854715,37.780244,1,0.0,1.0,1,11.1,57.6,84.82,0.0,62.2,6.2,6.5
7445,7445,2020-07-21 07:00:00,"г Долгопрудный, ул Виноградная, 13",55.945049,37.529769,1,0.0,1.0,3,2.3,57.2,82.86,0.0,62.5,6.2,6.7
7446,7446,2020-07-21 07:20:00,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 35 км",55.991025,37.266483,1,0.0,1.0,1,2.6,57.3,82.94,0.0,62.5,6.2,6.7
7447,7447,2020-07-21 17:05:00,"г Москва, Московская кольцевая автомобильная дорога (МКАД) внешняя сторона, 41 км",55.603324,37.500887,1,0.0,1.0,1,37.9,58.2,92.82,0.0,60.3,6.2,6.7
7448,7448,2020-07-22 10:15:00,"г Москва, пр-кт Мичуринский, 9",55.701055,37.505243,1,0.0,1.0,1,8.5,58.4,87.8,0.0,62.0,6.2,9.0
7449,7449,2020-07-22 11:49:00,,55.739053,37.409842,1,0.0,1.0,1,11.4,57.9,85.67,0.0,62.2,6.2,9.9
7450,7450,2020-07-22 12:20:00,"г Москва, ул Краснодонская, 25",55.67753,37.749238,1,0.0,3.0,3,0.0,59.0,91.39,0.0,61.6,6.2,6.0
7451,7451,2020-07-22 12:35:00,"г Москва, проезд Трикотажный, 4",55.833879,37.396023,1,0.0,1.0,3,22.3,57.6,84.25,0.0,62.4,6.2,10.5
7452,7452,2020-07-22 13:15:00,"М-2 Крым Москва - Тула - Орел - Курск - Белгород - граница с Украиной (основное направление), 31 км",55.478525,37.615471,1,0.0,3.0,1,0.0,60.1,97.24,0.0,60.9,6.2,4.9
7453,7453,2020-07-22 15:15:00,"М-7 Волга Москва - Владимир - Нижний Новгород - Казань - Уфа (основное направление), 41 км",55.826624,38.23519,1,0.0,1.0,1,13.9,58.2,87.77,0.0,61.9,6.2,5.3
7454,7454,2020-07-23 08:55:00,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 70 км",56.2281,36.9117,1,0.0,1.0,3,0.0,50.7,78.71,0.0,57.3,6.2,7.8
7455,7455,2020-07-23 15:00:00,"М-1 Беларусь Москва - граница с Республикой Белоруссия (основное направление), 102 км",55.474646,36.111417,1,0.0,1.0,1,19.0,50.8,85.75,0.0,55.0,6.2,5.7
7456,7456,2020-07-27 16:05:00,"г Москва, пр-кт Вернадского, 14А",55.676931,37.506455,1,0.0,1.0,1,28.9,56.1,73.21,0.0,64.8,6.2,4.5
7457,7457,2020-07-27 17:10:00,,55.631061,37.843695,1,0.0,2.0,1,32.8,56.4,76.55,0.0,63.9,6.2,5.2
7458,7458,2020-07-29 04:10:00,"рп Пироговский, ул Фабричная, 1",55.977064,37.743745,1,0.0,1.0,3,0.0,54.5,57.38,0.0,70.3,6.2,4.8
7459,7459,2020-07-29 06:55:00,"А-108 Московское большое кольцо Дмитров - Сергиев Посад - Орехово-Зуево - Воскресенск - Михнево - Балабаново - Руза - Клин - Дмитров, 511 км",56.0602,36.5034,1,0.0,1.0,1,0.0,55.1,60.51,0.0,69.3,6.2,5.4
7460,7460,2020-07-30 03:56:00,"г Москва, Московская кольцевая автомобильная дорога (МКАД) внутренняя сторона, 107 км",55.793103,37.840755,1,0.0,1.0,1,0.0,61.5,82.83,0.0,66.9,6.2,4.1
7461,7461,2020-07-30 04:00:00,"п Матвеевское, Московская кольцевая автомобильная дорога (МКАД) внешняя сторона, 48 км",55.662543,37.432019,1,0.0,1.0,3,0.0,60.9,83.14,0.0,66.2,6.2,5.4
7462,7462,2020-07-30 15:27:00,"М-5 Урал Москва - Рязань - Пенза - Самара - Уфа – Челябинск (основное направление), 101 км",55.152307,38.702238,1,0.0,1.0,3,0.0,59.6,73.0,0.0,68.6,6.2,5.9
7463,7463,2020-07-30 20:40:00,"с Барановское, ул Центральная, 38",55.428234,38.748779,1,0.0,1.0,3,0.0,60.0,74.22,0.0,68.6,6.2,4.9
7464,7464,2020-07-31 11:40:00,"г Королев, ул Ленина, 27",55.916013,37.806305,1,0.0,1.0,3,0.0,49.3,85.85,0.0,53.4,6.2,7.5
7465,7465,2020-08-01 10:30:00,"А-108 Московское большое кольцо Дмитров - Сергиев Посад - Орехово-Зуево - Воскресенск - Михнево - Балабаново - Руза - Клин - Дмитров, 465 км",55.705,36.2086,1,0.0,1.0,1,38.1,51.9,86.6,0.0,55.8,6.2,4.5
7466,7466,2020-08-03 08:30:00,,55.656617,37.490255,1,0.0,1.0,1,0.0,51.4,83.08,0.0,56.5,6.2,4.7
7467,7467,2020-08-10 19:30:00,"г Балашиха, М-7 Волга Москва - Владимир - Нижний Новгород - Казань - Уфа (основное направление), 20 км",55.793453,37.915578,1,0.0,1.0,3,0.0,52.7,79.31,0.0,59.1,6.2,4.5
7468,7468,2020-08-10 20:50:00,"MКАД-ЖЕЛЕЗНОДОРОЖНЫЙ-ЛИКИНО-ДУЛЕВО, 32 км",55.722149,38.339978,1,0.0,1.0,3,0.0,53.0,80.94,0.0,58.8,6.2,4.5
7469,7469,2020-08-12 13:45:00,"г Москва, А-106 Рублево-Успенское шоссе, 8 км",55.730445,37.275656,1,0.0,1.0,3,0.0,50.0,81.38,0.0,55.6,6.2,8.9
7470,7470,2020-08-12 19:24:00,"г Серпухов, ул Ворошилова, 137",54.922838,37.439539,3,0.0,1.0,3,0.0,49.8,79.15,0.0,56.2,6.2,7.3
7471,7471,2020-08-12 21:30:00,"г Москва, ш Боровское, 2, к.4",55.663172,37.410486,1,0.0,1.0,1,0.0,50.3,81.68,0.0,55.8,6.2,8.9
7472,7472,2020-08-13 11:00:00,"г Москва, ш Варшавское, 127",55.620509,37.615664,1,0.0,2.0,1,64.5,54.4,92.8,0.0,56.5,6.2,9.5
7473,7473,2020-08-13 14:20:00,"г Москва, проезд Шипиловский, 61 К1",55.603281,37.706999,1,0.0,1.0,3,60.1,54.2,92.17,0.0,56.4,6.2,9.4
7475,7475,2020-08-13 21:05:00,"д Марс, ЗВЕНИГОРОД-КОЛЮБАКИНО-НЕСТЕРОВО, 36 км",55.606505,36.424699,1,0.0,2.0,1,78.1,53.7,92.49,0.0,55.9,6.2,9.6
7476,7476,2020-08-13 22:13:00,"п Октябрьский, МОСКВА-РИГА-БРЫКОВО-Н.ИЕРУСАЛИМ, 10 км",55.921965,36.800702,1,0.0,1.0,1,83.3,53.1,90.81,0.0,55.7,6.2,10.8
7477,7477,2020-08-13 23:20:00,"г Сергиев Посад, пр-кт Красной Армии, 127",56.307967,38.13274,1,0.0,1.0,3,100.0,51.8,87.66,0.0,55.4,6.2,11.2
7480,7480,2020-08-26 14:43:00,"г Москва, ул Сайкина, 1 2",55.708769,37.668031,1,0.0,2.0,3,77.2,60.3,89.72,0.0,63.3,6.2,5.4
7481,7481,2020-08-26 15:22:00,"МОСКВА-ЕГОРЬЕВСК-ТУМА-КАСИМОВ, 9 км",55.656151,38.056265,1,0.0,1.0,1,52.9,59.5,92.42,0.0,61.7,5.8,4.0
7482,7482,2020-08-27 01:15:00,"МБК-ЛЫСКОВО-ИВОЙЛОВО-СЫЧЕВО, 7 км",55.903108,36.30548,5,0.0,2.0,3,0.0,51.8,93.77,0.0,53.6,6.2,5.6
7483,7483,2020-08-27 20:40:00,"ВАСИЛЬЕВСКОЕ-СЕРПУХОВ, 2 км",54.975994,37.415255,1,0.0,1.0,3,10.4,52.8,94.34,0.0,54.4,3.7,2.6
7484,7484,2020-08-27 21:00:00,"А-104 Москва - Дмитров – Дубна, 104 км",56.599783,37.337894,3,0.0,1.0,1,0.0,50.0,87.57,0.0,53.6,6.2,6.7
7485,7485,2020-08-27 22:40:00,"г Москва, ул Кантемировская, 47",55.638401,37.654932,1,0.0,1.0,3,0.0,53.3,97.61,0.0,53.9,2.9,2.1
7486,7486,2020-08-28 13:16:00,"п Матвеевское, ул Матвеевская, 42, к.1",55.707457,37.457703,1,0.0,1.0,1,0.0,55.9,88.45,0.0,59.3,6.2,4.5
7487,7487,2020-08-28 14:40:00,"г Москва, наб Нагатинская, 48 К2",55.68898,37.682097,1,0.0,1.0,1,0.0,56.4,91.78,0.0,58.8,6.1,5.0
7488,7488,2020-08-28 15:38:00,"г Москва, пр-кт Кутузовский, 14",55.748359,37.558887,1,0.0,2.0,3,0.0,55.9,87.73,0.0,59.6,6.2,4.5
7489,7489,2020-09-04 16:45:00,"г Москва, ул Кантемировская, 53 К1",55.637807,37.649878,1,0.0,1.0,1,0.0,45.3,57.18,0.0,60.5,6.2,8.1
7490,7490,2020-09-05 00:07:00,"г Москва, ул Бехтерева, 29Г",55.624325,37.646821,1,0.0,1.0,1,0.0,43.8,51.93,0.0,61.7,6.2,5.2
7491,7491,2020-09-08 10:20:00,"М-3 Украина Москва - Калуга - Брянск - граница с Украиной (основное направление), 58 км",55.469884,36.927431,1,0.0,1.0,1,10.2,54.3,68.57,0.0,64.9,6.2,6.8
7492,7492,2020-09-08 11:45:00,"п Свиблово, ул Снежная, 27",55.857076,37.653955,3,0.0,1.0,1,0.0,56.3,74.28,0.0,64.7,6.2,8.2
7493,7493,2020-09-08 13:00:00,"МОСКВА-СИМФЕРОПОЛЬ, 42 км",55.405386,37.607918,1,0.0,1.0,1,0.0,53.3,65.77,0.0,65.0,6.2,8.0
7494,7494,2020-09-08 13:50:00,"г Москва, ш Варшавское, 160А",55.581462,37.596416,1,0.0,2.0,1,0.0,53.7,65.66,0.0,65.5,6.2,7.2
7495,7495,2020-09-08 13:52:00,"г Москва, пр-кт Кутузовский, 5 3",55.750775,37.567985,1,0.0,1.0,3,0.0,55.5,71.44,0.0,64.9,6.2,7.4
7496,7496,2020-09-08 14:30:00,"г Москва, А-109 Ильинское шоссе, 15 км",55.746318,37.165761,1,0.0,1.0,1,0.0,55.5,72.21,0.0,64.6,6.2,7.1
7497,7497,2020-09-08 14:35:00,"г Москва, пр-кт Олимпийский, 30",55.791547,37.622412,1,0.0,1.0,1,0.0,55.8,72.53,0.0,64.8,6.2,7.7
7498,7498,2020-09-08 14:55:00,"М-2 Крым Москва - Тула - Орел - Курск - Белгород - граница с Украиной (основное направление), 31 км",55.484842,37.613229,1,0.0,2.0,1,0.0,53.5,64.77,0.0,65.7,6.2,7.2
7499,7499,2020-09-08 15:20:00,"с Мещерино, А-108 Московское большое кольцо Дмитров - Сергиев Посад - Орехово-Зуево - Воскресенск - Михнево - Балабаново - Руза - Клин - Дмитров, 277 км",55.196434,38.368378,1,0.0,2.0,3,0.0,53.0,72.18,0.0,62.0,6.1,8.2
7500,7500,2020-09-08 15:40:00,"А-104 Москва - Дмитров – Дубна, 103 км",56.600079,37.337551,1,0.0,1.0,1,0.0,57.2,77.46,0.0,64.4,6.2,8.9
7501,7501,2020-09-08 15:50:00,"г Протвино, МУСИНО-ПАРФЕНЬКОВО, 0 км",54.8831,37.17,1,1.0,1.0,2,38.8,51.3,63.7,0.0,63.9,6.2,7.1
7502,7502,2020-09-08 18:55:00,"г Москва, ул Академика Янгеля, 6 К1",55.595656,37.592779,1,0.0,1.0,3,0.0,53.8,66.02,0.0,65.4,6.2,7.2
7503,7503,2020-09-08 19:20:00,"г Москва, ул Дорожная, 30",55.594304,37.616597,1,0.0,1.0,3,0.0,53.7,66.03,0.0,65.4,6.2,7.3
7504,7504,2020-09-08 19:20:00,"г Мытищи, ул Силикатная, 12",55.927922,37.773077,1,0.0,1.0,3,0.0,56.5,76.67,0.0,64.0,6.2,7.9
7505,7505,2020-09-08 19:22:00,"г Озеры, ул Ленина, 100а",54.85142,38.522444,1,1.0,0.0,2,0.0,51.8,67.77,0.0,62.6,6.2,11.2
7506,7506,2020-09-08 19:40:00,"г Люберцы, ул С.П.Попова, 19",55.696998,37.89588,1,0.0,1.0,3,0.0,53.8,73.92,0.0,62.2,6.0,6.7
7507,7507,2020-09-08 19:50:00,"г Москва, ул Барышиха, 36",55.850933,37.342798,1,0.0,1.0,3,0.0,56.5,75.1,0.0,64.6,6.2,8.3
7508,7508,2020-09-08 19:50:00,"г Москва, ул Профсоюзная, 119, кор. 1",55.62951,37.517077,1,0.0,1.0,1,0.0,54.2,67.48,0.0,65.2,6.2,7.1
7509,7509,2020-09-08 20:00:00,"г Москва, проезд Одоевского, 3, кор. 3",55.602008,37.508386,1,0.0,1.0,1,0.0,54.0,66.64,0.0,65.4,6.2,7.0
7510,7510,2020-09-08 20:00:00,"г Реутов, пр-кт Юбилейный, 54",55.751898,37.875259,1,0.0,1.0,3,0.0,54.8,75.07,0.0,62.9,6.1,6.8
